date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:16:45	18318/18318	---M--	200	added ('OK')	image/png	etag:%22802fd82cd445f5307e8ce4cfcf04a800%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-2-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-2-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:16:47	18470/18470	---M--	200	added ('OK')	image/png	etag:%229378771c75a9a593e74fe343e9b5cc56%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-2-2.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-2-2.png	(from http://r4ds.had.co.nz/model-building.html)
23:16:49	115223/115223	---M--	200	added ('OK')	image/png	etag:%22524247fda4a29be8878b0dfed05e9d1a%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-41-2.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-41-2.png	(from http://r4ds.had.co.nz/model-basics.html)
23:16:52	24204/24204	---M--	200	added ('OK')	image/png	etag:%22ddb1cf8ca84f4e6cdcf17292aded2d40%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-2-3.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-2-3.png	(from http://r4ds.had.co.nz/model-building.html)
23:16:57	42372/42372	---M--	200	added ('OK')	image/png	etag:%22d498c93b42c6103e914896e4ad6b6e55%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-3-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-3-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:16:57	97216/97216	---M--	200	added ('OK')	image/png	etag:%221c1b2e02bdaa444936d7d6afe36ed77e%22	http://r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-46-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-basics_files/figure-html/unnamed-chunk-46-1.png	(from http://r4ds.had.co.nz/model-basics.html)
23:16:59	52501/52501	---M--	200	added ('OK')	image/png	etag:%2224f2dc86f0e6f57e260d3b5bf7a83eb7%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-5-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-5-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:01	57196/57196	---M--	200	added ('OK')	image/png	etag:%22ea802ee20c29b27fafeca6fe558c0c4f%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-7-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-7-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:05	19078/19078	---M--	200	added ('OK')	image/png	etag:%22b2a9e14d6396b2c07d0902347d37eb3b%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-9-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-9-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:08	19668/19668	---M--	200	added ('OK')	image/png	etag:%223e9c78ae11bd701a6483e14aa5d867a1%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-9-2.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-9-2.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:09	11895/11895	---M--	200	added ('OK')	image/png	etag:%225e25c09873b2c68e1f641491d6499ea4%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-11-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-11-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:09	17767/17767	---M--	200	added ('OK')	image/png	etag:%22549ec5045f794f7562b76615033be147%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-9-3.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-9-3.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:09	60615/60615	---M--	200	added ('OK')	image/png	etag:%22a9078aef8a34647e022741fa3d69eac0%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-8-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-8-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:15	43455/43455	---M--	200	added ('OK')	image/png	etag:%22d1813572ed8d20dcd3e680027bd3a116%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-12-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-12-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:17	17685/17685	---M--	200	added ('OK')	image/png	etag:%225942ffbd783dd720de9d42a3df92381c%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-15-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-15-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:23	32055/32055	---M--	200	added ('OK')	image/png	etag:%22c8850cc925b5dac5e409d03e2ea7d983%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-16-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-16-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:28	51649/51649	---M--	200	added ('OK')	image/png	etag:%2295b1073328614e362e91c5611a03ec48%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-17-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-17-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:33	120720/120720	---M--	200	added ('OK')	image/png	etag:%22122e20e58d8b2cf44e4fb434e185fb2f%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-14-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-14-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:36	37063/37063	---M--	200	added ('OK')	image/png	etag:%22b57b0a5bffdfebdcf49cc9c043f28650%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-21-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-21-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:37	70192/70192	---M--	200	added ('OK')	image/png	etag:%22bf7e29e7a77513defd1566f06b0451d1%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-20-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-20-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:39	111771/111771	---M--	200	added ('OK')	image/png	etag:%22d9684564d6a1fba3ef33da31490b8ef1%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-18-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-18-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:45	37186/37186	---M--	200	added ('OK')	image/png	etag:%22236c466f6acb8a3b76aafbf2e140da82%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-23-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-23-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:47	67531/67531	---M--	200	added ('OK')	image/png	etag:%2260ce05c4540b08d29e16514cbee496b0%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-22-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-22-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:49	42370/42370	---M--	200	added ('OK')	image/png	etag:%227cd68eba1997fbb68d3ee73cfc3d6cdb%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-25-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-25-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:57	42382/42382	---M--	200	added ('OK')	image/png	etag:%22818e8dbd8b8ae22b1916c088912f2a9a%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-26-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-26-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:17:57	91110/91110	---M--	200	added ('OK')	image/png	etag:%2245a5e3ac440918c1ea94e6414d5d0435%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-24-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-24-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:18:02	12804/12804	---M--	200	added ('OK')	image/png	etag:%22873ae2640d9881da1751dc034b3176e9%22	http://r4ds.had.co.nz/model-many_files/figure-html/unnamed-chunk-4-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-many_files/figure-html/unnamed-chunk-4-1.png	(from http://r4ds.had.co.nz/many-models.html)
23:18:03	13116/13116	---M--	200	added ('OK')	image/png	etag:%22a6c4d9d327e4fd9ca9536571b8ae6be1%22	http://r4ds.had.co.nz/model-many_files/figure-html/unnamed-chunk-4-2.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-many_files/figure-html/unnamed-chunk-4-2.png	(from http://r4ds.had.co.nz/many-models.html)
23:18:06	90886/90886	---M--	200	added ('OK')	image/png	etag:%22757ea3c595a1020bd1443595d0469e89%22	http://r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-29-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-building_files/figure-html/unnamed-chunk-29-1.png	(from http://r4ds.had.co.nz/model-building.html)
23:18:07	17126/17126	---M--	200	added ('OK')	image/png	etag:%22cf076765f8c9557ccb06225cdddb3c17%22	http://r4ds.had.co.nz/model-many_files/figure-html/unnamed-chunk-4-3.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-many_files/figure-html/unnamed-chunk-4-3.png	(from http://r4ds.had.co.nz/many-models.html)
23:18:14	26115/26115	---M--	200	added ('OK')	image/png	etag:%227fbebc510c6e3f1193e6e3a964f2a50c%22	http://r4ds.had.co.nz/model-many_files/figure-html/unnamed-chunk-19-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-many_files/figure-html/unnamed-chunk-19-1.png	(from http://r4ds.had.co.nz/many-models.html)
23:18:19	73346/73346	---M--	200	added ('OK')	image/png	etag:%22bc834cd35564bcc67edc75605b287c74%22	http://r4ds.had.co.nz/model-many_files/figure-html/unnamed-chunk-14-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-many_files/figure-html/unnamed-chunk-14-1.png	(from http://r4ds.had.co.nz/many-models.html)
23:18:24	14417/14417	---M--	200	added ('OK')	image/png	etag:%22f99638b2502467b2e7cdeaf77aa63305%22	http://r4ds.had.co.nz/diagrams/data-science-communicate.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diagrams/data-science-communicate.png	(from http://r4ds.had.co.nz/communicate-intro.html)
23:18:27	214170/214170	---M--	200	added ('OK')	image/png	etag:%22c71380ad8d5c609f16a1cd7fb3434151%22	http://r4ds.had.co.nz/model-many_files/figure-html/unnamed-chunk-3-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-many_files/figure-html/unnamed-chunk-3-1.png	(from http://r4ds.had.co.nz/many-models.html)
23:18:33	100158/100158	---M--	200	added ('OK')	image/png	etag:%22cf24b606e0bc36fbcc6aace933d85d45%22	http://r4ds.had.co.nz/model-many_files/figure-html/unnamed-chunk-20-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-many_files/figure-html/unnamed-chunk-20-1.png	(from http://r4ds.had.co.nz/many-models.html)
23:18:39	16836/16836	---M--	200	added ('OK')	image/png	etag:%223bc03139b0dc5d7d0b241bb388063dc1%22	http://r4ds.had.co.nz/images/RMarkdownFlow.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/images/RMarkdownFlow.png	(from http://r4ds.had.co.nz/r-markdown.html)
23:18:39	200308/200308	---M--	200	added ('OK')	image/png	etag:%22221f9e650214b326eef2da9e038c74eb%22	http://r4ds.had.co.nz/model-many_files/figure-html/unnamed-chunk-13-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/model-many_files/figure-html/unnamed-chunk-13-1.png	(from http://r4ds.had.co.nz/many-models.html)
23:18:49	34874/34874	---M--	200	added ('OK')	image/png	etag:%22ce8e1282e9aac9e43bc1baee26555022%22	http://r4ds.had.co.nz/screenshots/rmarkdown-chunk-nav.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/screenshots/rmarkdown-chunk-nav.png	(from http://r4ds.had.co.nz/r-markdown.html)
23:18:59	81698/81698	---M--	200	added ('OK')	image/png	etag:%22579e483e53ff12e4d4e42cf029f3c957%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-3-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-3-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:19:08	91378/91378	---M--	200	added ('OK')	image/png	etag:%2286325f18a208175c2a7bb0202d0ce3f7%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-4-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-4-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:19:11	10800/10800	---M--	200	added ('OK')	image/png	etag:%2288c011412003129c20fd7389a89d3c43%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-6-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-6-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:19:17	87906/87906	---M--	200	added ('OK')	image/png	etag:%22917c6418cbd697baece1fce9398bf7b2%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-5-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-5-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:19:31	80331/80331	---M--	200	added ('OK')	image/png	etag:%22fa311085daac21c415a3e9dc93bf12b5%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-7-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-7-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:19:36	84320/84320	---M--	200	added ('OK')	image/png	etag:%22fd06dae157f932701a9a48eb670bae08%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-8-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-8-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:19:47	86085/86085	---M--	200	added ('OK')	image/png	etag:%22725521824aef7d8a89ef78648da16eff%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-9-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-9-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:19:50	69607/69607	---M--	200	added ('OK')	image/png	etag:%22050497ed1da69386a4566dbf372abe3a%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-10-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-10-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:19:54	29827/29827	---M--	200	added ('OK')	image/png	etag:%22f1e0dff76824fd0b5cf741c3fe6f982c%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-11-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-11-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:19:56	29862/29862	---M--	200	added ('OK')	image/png	etag:%22dee449c6a420437236029dfac0a02dd6%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-12-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-12-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:20:03	43361/43361	---M--	200	added ('OK')	image/png	etag:%221fa406c70b59345b0bb0eb1e0947836d%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/just-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/just-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:20:03	27022/27022	---M--	200	added ('OK')	image/png	etag:%2275b6720c6fd5c2e97e68e5d886308ce1%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-15-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-15-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:20:10	23169/23169	---M--	200	added ('OK')	image/png	etag:%22e45f748351de4429e716b787fac4bede%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-16-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-16-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:20:10	13928/13928	---M--	200	added ('OK')	image/png	etag:%223957a83dba865ccc23bb890f7de2e839%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-17-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-17-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:20:11	590416/590416	---M--	200	added ('OK')	image/png	etag:%2288bc2b0b33b123054f63e071cb3e11be%22	http://r4ds.had.co.nz/rmarkdown/diamond-sizes-notebook.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/rmarkdown/diamond-sizes-notebook.png	(from http://r4ds.had.co.nz/r-markdown.html)
23:20:22	57896/57896	---M--	200	added ('OK')	image/png	etag:%22ae7ca992475d2574366a7c1bc7932ce9%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-18-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-18-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:20:24	56717/56717	---M--	200	added ('OK')	image/png	etag:%226d16755dd9ef5402db98ab0b81520a17%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-18-2.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-18-2.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:20:25	56388/56388	---M--	200	added ('OK')	image/png	etag:%229410fb025a05237d950c8994bc01efa6%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-18-3.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-18-3.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:20:27	349/349	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Apr%202018%2003:20:24%20GMT	http://r4ds.had.co.nz/diamond-prices	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/diamond-prices.126.delayed	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:20:34	58354/58354	---M--	200	added ('OK')	image/png	etag:%2260db0abf31ad4abc3cd3f8612d6916f2%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-18-4.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-18-4.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:20:34	25226/25226	---M--	200	added ('OK')	image/png	etag:%2283729270f573df16fe055a636fc240be%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-20-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-20-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:20:39	28451/28451	---M--	200	added ('OK')	image/png	etag:%22614e6d4601b3df7a69ae48f5c81a827a%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-20-2.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-20-2.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:20:39	16833/16833	---M--	200	added ('OK')	image/png	etag:%22f216c33edc6d4082ada298cc4755ff88%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-21-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-21-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:20:47	49779/49779	---M--	200	added ('OK')	image/png	etag:%22cb99af8bacb5bf73de32a1c3686837ba%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-22-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-22-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:20:49	49834/49834	---M--	200	added ('OK')	image/png	etag:%2298fd56b5c353aede1f0d2944f809d4b2%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-22-2.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-22-2.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:20:52	17428/17428	---M--	200	added ('OK')	image/png	etag:%2254a8b0cc16ab830abed40e47615fa6bd%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-23-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-23-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:20:54	849989/849989	---M--	200	added ('OK')	image/png	etag:%22af583cf1278f097aa59347eabea32d44%22	http://r4ds.had.co.nz/rmarkdown/diamond-sizes-report.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/rmarkdown/diamond-sizes-report.png	(from http://r4ds.had.co.nz/r-markdown.html)
23:20:57	27218/27218	---M--	200	added ('OK')	image/png	etag:%22cc348016857c81743bece8a2bb2e05ed%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-24-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-24-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:21:01	41756/41756	---M--	200	added ('OK')	image/png	etag:%2249b87fe883e9c9c399e6a672bbdae124%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-25-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-25-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:21:04	42907/42907	---M--	200	added ('OK')	image/png	etag:%22563087b85f8c629c222609a4a2b7470f%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-25-2.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-25-2.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:21:06	115620/115620	---M--	200	added ('OK')	image/png	etag:%22ea323d7bc920a8a13532a993c921c809%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/brewer-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/brewer-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:21:13	50518/50518	---M--	200	added ('OK')	image/png	etag:%228ae4008ffa645251773c96f0220b09cc%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-28-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-28-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:21:15	46970/46970	---M--	200	added ('OK')	image/png	etag:%22423678605842971af6957b2300b18d43%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-28-2.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-28-2.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:21:18	25611/25611	---M--	200	added ('OK')	image/png	etag:%2211d1005b40aea926120aebc325b92a5d%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-29-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-29-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:21:19	24418/24418	---M--	200	added ('OK')	image/png	etag:%223d6a8a0b146b1b8184e344eb6382b784%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-29-2.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-29-2.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:21:23	25446/25446	---M--	200	added ('OK')	image/png	etag:%22463500bb7cbafcd315b2a379e9967193%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-30-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-30-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:21:23	23064/23064	---M--	200	added ('OK')	image/png	etag:%2219094e20049ac832c06a5a944b2072f0%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-30-2.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-30-2.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:21:33	230125/230125	---M--	200	added ('OK')	image/png	etag:%228fde5d230ab91e32c9339df2e0b75839%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-27-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-27-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
23:21:35	74000/74000	---M--	200	added ('OK')	image/png	etag:%22f0b3e1917ad74c3ae55656285073f40d%22	http://r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-31-1.png	/Users/chou/websites/rstudio_book/r4ds.had.co.nz/communicate-plots_files/figure-html/unnamed-chunk-31-1.png	(from http://r4ds.had.co.nz/graphics-for-communication.html)
